9/28/2021 	 4:59:44 PM 
 Current Sensitivity 	 1.000000E-7 
 This file comes from It only measurement 	 0.000000E+0 
 Sampling rate 	 1000 
 Number of samples per channel 	 -1 
 No filter from Labview 	 	 	 
 	 
 ***End_of_Header*** 
 	 Time 	 Current 	 Filtered Current 	 
	0.200000	1.893761E-11
	0.201000	1.893761E-11
	0.202000	8.335116E-11
	0.203000	1.893761E-11
	0.204000	8.335116E-11
	0.205000	-1.326917E-11
	0.206000	-1.326917E-11
	0.207000	1.893761E-11
	0.208000	5.114438E-11
	0.209000	-1.326917E-11
	0.210000	-1.326917E-11
	0.211000	1.893761E-11
	0.212000	-1.326917E-11
	0.213000	5.114438E-11
	0.214000	1.893761E-11
	0.215000	5.114438E-11
	0.216000	5.114438E-11
	0.217000	1.893761E-11
	0.218000	1.893761E-11
	0.219000	1.893761E-11
	0.220000	1.893761E-11
	0.221000	-1.326917E-11
	0.222000	5.114438E-11
	0.223000	5.114438E-11
	0.224000	-1.326917E-11
	0.225000	1.893761E-11
	0.226000	-1.326917E-11
	0.227000	1.893761E-11
	0.228000	5.114438E-11
	0.229000	1.893761E-11
	0.230000	1.893761E-11
	0.231000	1.893761E-11
	0.232000	1.893761E-11
	0.233000	1.893761E-11
	0.234000	5.114438E-11
	0.235000	-1.326917E-11
	0.236000	5.114438E-11
	0.237000	-1.326917E-11
	0.238000	-1.326917E-11
	0.239000	5.114438E-11
	0.240000	-1.326917E-11
	0.241000	-1.326917E-11
	0.242000	1.893761E-11
	0.243000	1.893761E-11
	0.244000	1.893761E-11
	0.245000	-1.326917E-11
	0.246000	5.114438E-11
	0.247000	1.893761E-11
	0.248000	1.893761E-11
	0.249000	1.893761E-11
	0.250000	1.893761E-11
	0.251000	5.114438E-11
	0.252000	5.114438E-11
	0.253000	5.114438E-11
	0.254000	1.893761E-11
	0.255000	8.335116E-11
	0.256000	8.335116E-11
	0.257000	5.114438E-11
	0.258000	-4.547595E-11
	0.259000	5.114438E-11
	0.260000	5.114438E-11
	0.261000	1.893761E-11
	0.262000	5.114438E-11
	0.263000	1.893761E-11
	0.264000	1.893761E-11
	0.265000	1.893761E-11
	0.266000	1.893761E-11
	0.267000	1.893761E-11
	0.268000	1.893761E-11
	0.269000	5.114438E-11
	0.270000	1.893761E-11
	0.271000	1.893761E-11
	0.272000	1.893761E-11
	0.273000	-1.326917E-11
	0.274000	1.893761E-11
	0.275000	1.893761E-11
	0.276000	1.893761E-11
	0.277000	1.893761E-11
	0.278000	-1.326917E-11
	0.279000	-4.547595E-11
	0.280000	5.114438E-11
	0.281000	1.893761E-11
	0.282000	5.114438E-11
	0.283000	1.893761E-11
	0.284000	5.114438E-11
	0.285000	1.893761E-11
	0.286000	1.893761E-11
	0.287000	1.893761E-11
	0.288000	1.893761E-11
	0.289000	5.114438E-11
	0.290000	8.335116E-11
	0.291000	1.893761E-11
	0.292000	1.893761E-11
	0.293000	1.893761E-11
	0.294000	-1.326917E-11
	0.295000	1.893761E-11
	0.296000	1.893761E-11
	0.297000	1.893761E-11
	0.298000	-1.326917E-11
	0.299000	-1.326917E-11
	0.300000	5.114438E-11
	0.301000	1.893761E-11
	0.302000	-4.547595E-11
	0.303000	1.893761E-11
	0.304000	-1.326917E-11
	0.305000	-1.326917E-11
	0.306000	1.893761E-11
	0.307000	-1.326917E-11
	0.308000	1.893761E-11
	0.309000	-1.326917E-11
	0.310000	1.893761E-11
	0.311000	-1.326917E-11
	0.312000	1.893761E-11
	0.313000	5.114438E-11
	0.314000	-1.326917E-11
	0.315000	1.893761E-11
	0.316000	1.893761E-11
	0.317000	-1.326917E-11
	0.318000	-1.326917E-11
	0.319000	1.893761E-11
	0.320000	-1.326917E-11
	0.321000	8.335116E-11
	0.322000	-4.547595E-11
	0.323000	1.893761E-11
	0.324000	-1.326917E-11
	0.325000	-1.326917E-11
	0.326000	1.893761E-11
	0.327000	5.114438E-11
	0.328000	-1.326917E-11
	0.329000	-1.326917E-11
	0.330000	1.893761E-11
	0.331000	5.114438E-11
	0.332000	-1.326917E-11
	0.333000	-1.326917E-11
	0.334000	-1.326917E-11
	0.335000	1.893761E-11
	0.336000	-1.326917E-11
	0.337000	-1.326917E-11
	0.338000	-4.547595E-11
	0.339000	-1.326917E-11
	0.340000	-4.547595E-11
	0.341000	-1.326917E-11
	0.342000	5.114438E-11
	0.343000	-1.326917E-11
	0.344000	1.893761E-11
	0.345000	-1.326917E-11
	0.346000	-1.326917E-11
	0.347000	1.893761E-11
	0.348000	-4.547595E-11
	0.349000	5.114438E-11
	0.350000	5.114438E-11
	0.351000	1.893761E-11
	0.352000	1.893761E-11
	0.353000	5.114438E-11
	0.354000	1.893761E-11
	0.355000	-1.326917E-11
	0.356000	-4.547595E-11
	0.357000	1.893761E-11
	0.358000	-4.547595E-11
	0.359000	-1.326917E-11
	0.360000	1.893761E-11
	0.361000	1.893761E-11
	0.362000	-1.326917E-11
	0.363000	1.893761E-11
	0.364000	1.893761E-11
	0.365000	-1.326917E-11
	0.366000	1.893761E-11
	0.367000	-1.326917E-11
	0.368000	-1.326917E-11
	0.369000	1.893761E-11
	0.370000	5.114438E-11
	0.371000	1.893761E-11
	0.372000	5.114438E-11
	0.373000	1.893761E-11
	0.374000	-1.326917E-11
	0.375000	-1.326917E-11
	0.376000	-1.326917E-11
	0.377000	1.893761E-11
	0.378000	1.893761E-11
	0.379000	-1.326917E-11
	0.380000	5.114438E-11
	0.381000	-4.547595E-11
	0.382000	1.893761E-11
	0.383000	-1.326917E-11
	0.384000	8.335116E-11
	0.385000	-1.326917E-11
	0.386000	-4.547595E-11
	0.387000	5.114438E-11
	0.388000	1.893761E-11
	0.389000	-1.326917E-11
	0.390000	-1.326917E-11
	0.391000	1.893761E-11
	0.392000	-1.326917E-11
	0.393000	-1.326917E-11
	0.394000	1.893761E-11
	0.395000	1.893761E-11
	0.396000	1.893761E-11
	0.397000	1.893761E-11
	0.398000	8.335116E-11
	0.399000	1.893761E-11
	0.400000	-1.326917E-11
	0.401000	1.893761E-11
	0.402000	-1.326917E-11
	0.403000	1.893761E-11
	0.404000	-1.326917E-11
	0.405000	-1.326917E-11
	0.406000	1.893761E-11
	0.407000	1.893761E-11
	0.408000	-1.326917E-11
	0.409000	-1.326917E-11
	0.410000	1.893761E-11
	0.411000	1.893761E-11
	0.412000	1.893761E-11
	0.413000	-4.547595E-11
	0.414000	1.893761E-11
	0.415000	-1.326917E-11
	0.416000	1.893761E-11
	0.417000	1.893761E-11
	0.418000	5.114438E-11
	0.419000	1.893761E-11
	0.420000	-1.326917E-11
	0.421000	5.114438E-11
	0.422000	1.893761E-11
	0.423000	-1.326917E-11
	0.424000	1.893761E-11
	0.425000	5.114438E-11
	0.426000	-7.768272E-11
	0.427000	5.114438E-11
	0.428000	5.114438E-11
	0.429000	5.114438E-11
	0.430000	1.893761E-11
	0.431000	5.114438E-11
	0.432000	1.893761E-11
	0.433000	1.893761E-11
	0.434000	-1.326917E-11
	0.435000	5.114438E-11
	0.436000	1.893761E-11
	0.437000	-1.326917E-11
	0.438000	-1.326917E-11
	0.439000	-1.326917E-11
	0.440000	-1.326917E-11
	0.441000	1.893761E-11
	0.442000	-1.326917E-11
	0.443000	5.114438E-11
	0.444000	-1.326917E-11
	0.445000	1.893761E-11
	0.446000	5.114438E-11
	0.447000	-1.326917E-11
	0.448000	1.893761E-11
	0.449000	5.114438E-11
	0.450000	1.893761E-11
	0.451000	5.114438E-11
	0.452000	1.155579E-10
	0.453000	1.893761E-11
	0.454000	5.114438E-11
	0.455000	1.893761E-11
	0.456000	-1.326917E-11
	0.457000	-1.326917E-11
	0.458000	1.893761E-11
	0.459000	5.114438E-11
	0.460000	-1.326917E-11
	0.461000	1.893761E-11
	0.462000	1.893761E-11
	0.463000	-1.326917E-11
	0.464000	1.893761E-11
	0.465000	8.335116E-11
	0.466000	-1.326917E-11
	0.467000	-1.326917E-11
	0.468000	-1.326917E-11
	0.469000	1.893761E-11
	0.470000	5.114438E-11
	0.471000	1.893761E-11
	0.472000	5.114438E-11
	0.473000	1.893761E-11
	0.474000	5.114438E-11
	0.475000	5.114438E-11
	0.476000	1.893761E-11
	0.477000	-1.326917E-11
	0.478000	1.893761E-11
	0.479000	-1.326917E-11
	0.480000	-7.768272E-11
	0.481000	-1.326917E-11
	0.482000	1.893761E-11
	0.483000	-4.547595E-11
	0.484000	1.893761E-11
	0.485000	5.114438E-11
	0.486000	1.893761E-11
	0.487000	1.893761E-11
	0.488000	5.114438E-11
	0.489000	-1.326917E-11
	0.490000	-1.326917E-11
	0.491000	-1.326917E-11
	0.492000	-1.326917E-11
	0.493000	5.114438E-11
	0.494000	1.893761E-11
	0.495000	1.893761E-11
	0.496000	1.893761E-11
	0.497000	8.335116E-11
	0.498000	8.335116E-11
	0.499000	-1.326917E-11
	0.500000	-1.326917E-11
	0.501000	1.893761E-11
	0.502000	-1.326917E-11
	0.503000	1.893761E-11
	0.504000	8.335116E-11
	0.505000	5.114438E-11
	0.506000	-1.326917E-11
	0.507000	1.893761E-11
	0.508000	1.893761E-11
	0.509000	-1.326917E-11
	0.510000	5.114438E-11
	0.511000	1.893761E-11
	0.512000	5.114438E-11
	0.513000	1.893761E-11
	0.514000	-1.326917E-11
	0.515000	5.114438E-11
	0.516000	5.114438E-11
	0.517000	1.893761E-11
	0.518000	1.893761E-11
	0.519000	8.335116E-11
	0.520000	1.893761E-11
	0.521000	5.114438E-11
	0.522000	1.893761E-11
	0.523000	-1.326917E-11
	0.524000	5.114438E-11
	0.525000	1.893761E-11
	0.526000	-4.547595E-11
	0.527000	1.893761E-11
	0.528000	-1.326917E-11
	0.529000	1.893761E-11
	0.530000	8.335116E-11
	0.531000	1.893761E-11
	0.532000	-1.326917E-11
	0.533000	8.335116E-11
	0.534000	-1.326917E-11
	0.535000	5.114438E-11
	0.536000	-1.326917E-11
	0.537000	-1.326917E-11
	0.538000	-1.326917E-11
	0.539000	1.893761E-11
	0.540000	1.893761E-11
	0.541000	-1.326917E-11
	0.542000	-7.768272E-11
	0.543000	1.893761E-11
	0.544000	1.893761E-11
	0.545000	-1.326917E-11
	0.546000	-1.326917E-11
	0.547000	5.114438E-11
	0.548000	1.893761E-11
	0.549000	5.114438E-11
	0.550000	1.893761E-11
	0.551000	1.893761E-11
	0.552000	1.893761E-11
	0.553000	-1.326917E-11
	0.554000	5.114438E-11
	0.555000	-1.326917E-11
	0.556000	5.114438E-11
	0.557000	-1.326917E-11
	0.558000	-4.547595E-11
	0.559000	-1.326917E-11
	0.560000	5.114438E-11
	0.561000	-1.326917E-11
	0.562000	-4.547595E-11
	0.563000	-1.326917E-11
	0.564000	1.893761E-11
	0.565000	1.893761E-11
	0.566000	1.893761E-11
	0.567000	-1.326917E-11
	0.568000	5.114438E-11
	0.569000	1.893761E-11
	0.570000	-1.326917E-11
	0.571000	5.114438E-11
	0.572000	5.114438E-11
	0.573000	-1.326917E-11
	0.574000	5.114438E-11
	0.575000	1.893761E-11
	0.576000	1.893761E-11
	0.577000	-1.326917E-11
	0.578000	5.114438E-11
	0.579000	1.893761E-11
	0.580000	-1.326917E-11
	0.581000	5.114438E-11
	0.582000	-7.768272E-11
	0.583000	5.114438E-11
	0.584000	5.114438E-11
	0.585000	1.893761E-11
	0.586000	-7.768272E-11
	0.587000	1.893761E-11
	0.588000	5.114438E-11
	0.589000	1.893761E-11
	0.590000	-1.326917E-11
	0.591000	1.893761E-11
	0.592000	-1.326917E-11
	0.593000	1.893761E-11
	0.594000	1.893761E-11
	0.595000	1.893761E-11
	0.596000	5.114438E-11
	0.597000	5.114438E-11
	0.598000	-7.768272E-11
	0.599000	1.893761E-11
	0.600000	1.893761E-11
	0.601000	1.893761E-11
	0.602000	-1.326917E-11
	0.603000	5.114438E-11
	0.604000	-1.326917E-11
	0.605000	5.114438E-11
	0.606000	-1.326917E-11
	0.607000	1.893761E-11
	0.608000	-1.326917E-11
	0.609000	1.893761E-11
	0.610000	-1.326917E-11
	0.611000	1.893761E-11
	0.612000	-1.326917E-11
	0.613000	1.893761E-11
	0.614000	5.114438E-11
	0.615000	-1.326917E-11
	0.616000	-1.326917E-11
	0.617000	-1.326917E-11
	0.618000	1.893761E-11
	0.619000	5.114438E-11
	0.620000	5.114438E-11
	0.621000	-1.326917E-11
	0.622000	-1.326917E-11
	0.623000	-1.326917E-11
	0.624000	1.893761E-11
	0.625000	-1.326917E-11
	0.626000	1.893761E-11
	0.627000	1.893761E-11
	0.628000	5.114438E-11
	0.629000	-1.326917E-11
	0.630000	-1.326917E-11
	0.631000	5.114438E-11
	0.632000	1.893761E-11
	0.633000	-1.326917E-11
	0.634000	8.335116E-11
	0.635000	5.114438E-11
	0.636000	-1.326917E-11
	0.637000	5.114438E-11
	0.638000	-1.326917E-11
	0.639000	1.893761E-11
	0.640000	1.893761E-11
	0.641000	1.893761E-11
	0.642000	5.114438E-11
	0.643000	-1.326917E-11
	0.644000	5.114438E-11
	0.645000	1.893761E-11
	0.646000	-4.547595E-11
	0.647000	8.335116E-11
	0.648000	1.893761E-11
	0.649000	1.893761E-11
	0.650000	5.114438E-11
	0.651000	8.335116E-11
	0.652000	-1.326917E-11
	0.653000	1.893761E-11
	0.654000	-4.547595E-11
	0.655000	-1.326917E-11
	0.656000	5.114438E-11
	0.657000	1.893761E-11
	0.658000	1.893761E-11
	0.659000	-1.326917E-11
	0.660000	-4.547595E-11
	0.661000	1.893761E-11
	0.662000	-1.326917E-11
	0.663000	-1.326917E-11
	0.664000	-1.326917E-11
	0.665000	-1.326917E-11
	0.666000	5.114438E-11
	0.667000	1.893761E-11
	0.668000	-1.326917E-11
	0.669000	-1.326917E-11
	0.670000	-1.326917E-11
	0.671000	-4.547595E-11
	0.672000	-1.326917E-11
	0.673000	5.114438E-11
	0.674000	-1.326917E-11
	0.675000	5.114438E-11
	0.676000	-4.547595E-11
	0.677000	1.893761E-11
	0.678000	-1.326917E-11
	0.679000	5.114438E-11
	0.680000	1.893761E-11
	0.681000	5.114438E-11
	0.682000	1.893761E-11
	0.683000	-1.326917E-11
	0.684000	-1.326917E-11
	0.685000	5.114438E-11
	0.686000	1.893761E-11
	0.687000	5.114438E-11
	0.688000	1.893761E-11
	0.689000	1.893761E-11
	0.690000	-1.326917E-11
	0.691000	-1.326917E-11
	0.692000	-1.326917E-11
	0.693000	-1.326917E-11
	0.694000	-1.326917E-11
	0.695000	1.893761E-11
	0.696000	1.893761E-11
	0.697000	1.893761E-11
	0.698000	-1.326917E-11
	0.699000	1.893761E-11
	0.700000	1.893761E-11
	0.701000	-1.326917E-11
	0.702000	1.893761E-11
	0.703000	1.893761E-11
	0.704000	-1.326917E-11
	0.705000	5.114438E-11
	0.706000	5.114438E-11
	0.707000	5.114438E-11
	0.708000	1.893761E-11
	0.709000	1.893761E-11
	0.710000	-1.326917E-11
	0.711000	5.114438E-11
	0.712000	1.893761E-11
	0.713000	-1.326917E-11
	0.714000	-1.326917E-11
	0.715000	-1.326917E-11
	0.716000	5.114438E-11
	0.717000	-1.326917E-11
	0.718000	5.114438E-11
	0.719000	5.114438E-11
	0.720000	8.335116E-11
	0.721000	1.893761E-11
	0.722000	5.114438E-11
	0.723000	5.114438E-11
	0.724000	-1.326917E-11
	0.725000	5.114438E-11
	0.726000	5.114438E-11
	0.727000	5.114438E-11
	0.728000	-1.326917E-11
	0.729000	5.114438E-11
	0.730000	1.893761E-11
	0.731000	5.114438E-11
	0.732000	1.893761E-11
	0.733000	8.335116E-11
	0.734000	-1.326917E-11
	0.735000	1.893761E-11
	0.736000	1.893761E-11
	0.737000	-1.326917E-11
	0.738000	1.893761E-11
	0.739000	1.893761E-11
	0.740000	-1.326917E-11
	0.741000	-1.326917E-11
	0.742000	-1.326917E-11
	0.743000	-1.326917E-11
	0.744000	1.893761E-11
	0.745000	5.114438E-11
	0.746000	-1.326917E-11
	0.747000	-1.326917E-11
	0.748000	1.893761E-11
	0.749000	-1.326917E-11
	0.750000	1.893761E-11
	0.751000	-1.326917E-11
	0.752000	8.335116E-11
	0.753000	1.893761E-11
	0.754000	1.893761E-11
	0.755000	1.893761E-11
	0.756000	-1.326917E-11
	0.757000	1.893761E-11
	0.758000	-1.326917E-11
	0.759000	1.893761E-11
	0.760000	1.893761E-11
	0.761000	-1.326917E-11
	0.762000	1.893761E-11
	0.763000	-1.326917E-11
	0.764000	1.893761E-11
	0.765000	1.893761E-11
	0.766000	1.893761E-11
	0.767000	1.893761E-11
	0.768000	-1.326917E-11
	0.769000	1.893761E-11
	0.770000	1.893761E-11
	0.771000	1.893761E-11
	0.772000	5.114438E-11
	0.773000	1.893761E-11
	0.774000	-4.547595E-11
	0.775000	-1.326917E-11
	0.776000	1.893761E-11
	0.777000	1.893761E-11
	0.778000	5.114438E-11
	0.779000	5.114438E-11
	0.780000	1.893761E-11
	0.781000	8.335116E-11
	0.782000	-1.326917E-11
	0.783000	5.114438E-11
	0.784000	1.893761E-11
	0.785000	1.893761E-11
	0.786000	5.114438E-11
	0.787000	1.893761E-11
	0.788000	5.114438E-11
	0.789000	-1.326917E-11
	0.790000	5.114438E-11
	0.791000	1.155579E-10
	0.792000	1.893761E-11
	0.793000	1.893761E-11
	0.794000	1.893761E-11
	0.795000	8.335116E-11
	0.796000	-1.326917E-11
	0.797000	1.893761E-11
	0.798000	-1.326917E-11
	0.799000	-1.326917E-11
	0.800000	1.893761E-11
	0.801000	-1.326917E-11
	0.802000	-1.326917E-11
	0.803000	1.893761E-11
	0.804000	5.114438E-11
	0.805000	1.893761E-11
	0.806000	5.114438E-11
	0.807000	8.335116E-11
	0.808000	-1.326917E-11
	0.809000	1.893761E-11
	0.810000	1.893761E-11
	0.811000	5.114438E-11
	0.812000	-1.326917E-11
	0.813000	5.114438E-11
	0.814000	5.114438E-11
	0.815000	1.893761E-11
	0.816000	-1.326917E-11
	0.817000	1.893761E-11
	0.818000	5.114438E-11
	0.819000	-4.547595E-11
	0.820000	1.893761E-11
	0.821000	1.893761E-11
	0.822000	1.893761E-11
	0.823000	5.114438E-11
	0.824000	-1.326917E-11
	0.825000	8.335116E-11
	0.826000	5.114438E-11
	0.827000	5.114438E-11
	0.828000	-1.326917E-11
	0.829000	5.114438E-11
	0.830000	-1.326917E-11
	0.831000	-1.326917E-11
	0.832000	1.893761E-11
	0.833000	8.335116E-11
	0.834000	5.114438E-11
	0.835000	1.893761E-11
	0.836000	8.335116E-11
	0.837000	5.114438E-11
	0.838000	1.893761E-11
	0.839000	1.893761E-11
	0.840000	1.893761E-11
	0.841000	5.114438E-11
	0.842000	1.893761E-11
	0.843000	5.114438E-11
	0.844000	1.893761E-11
	0.845000	5.114438E-11
	0.846000	5.114438E-11
	0.847000	1.893761E-11
	0.848000	1.893761E-11
	0.849000	5.114438E-11
	0.850000	5.114438E-11
	0.851000	5.114438E-11
	0.852000	8.335116E-11
	0.853000	5.114438E-11
	0.854000	8.335116E-11
	0.855000	1.893761E-11
	0.856000	1.155579E-10
	0.857000	5.114438E-11
	0.858000	5.114438E-11
	0.859000	8.335116E-11
	0.860000	5.114438E-11
	0.861000	5.114438E-11
	0.862000	1.155579E-10
	0.863000	-1.326917E-11
	0.864000	1.893761E-11
	0.865000	1.893761E-11
	0.866000	5.114438E-11
	0.867000	8.335116E-11
	0.868000	5.114438E-11
	0.869000	8.335116E-11
	0.870000	1.155579E-10
	0.871000	8.335116E-11
	0.872000	1.477647E-10
	0.873000	1.477647E-10
	0.874000	8.335116E-11
	0.875000	1.893761E-11
	0.876000	1.477647E-10
	0.877000	1.477647E-10
	0.878000	1.477647E-10
	0.879000	2.443850E-10
	0.880000	3.087986E-10
	0.881000	4.376257E-10
	0.882000	5.342460E-10
	0.883000	6.308664E-10
	0.884000	6.952799E-10
	0.885000	7.274867E-10
	0.886000	6.952799E-10
	0.887000	6.630731E-10
	0.888000	6.952799E-10
	0.889000	6.952799E-10
	0.890000	6.630731E-10
	0.891000	6.630731E-10
	0.892000	7.274867E-10
	0.893000	6.952799E-10
	0.894000	7.274867E-10
	0.895000	6.952799E-10
	0.896000	6.952799E-10
	0.897000	7.274867E-10
	0.898000	7.596935E-10
	0.899000	6.630731E-10
	0.900000	6.630731E-10
	0.901000	6.952799E-10
	0.902000	7.274867E-10
	0.903000	6.308664E-10
	0.904000	5.986596E-10
	0.905000	5.986596E-10
	0.906000	5.664528E-10
	0.907000	5.986596E-10
	0.908000	4.376257E-10
	0.909000	5.020393E-10
	0.910000	4.698325E-10
	0.911000	4.698325E-10
	0.912000	4.054189E-10
	0.913000	4.698325E-10
	0.914000	3.732122E-10
	0.915000	4.376257E-10
	0.916000	3.732122E-10
	0.917000	4.054189E-10
	0.918000	3.410054E-10
	0.919000	3.410054E-10
	0.920000	3.732122E-10
	0.921000	3.410054E-10
	0.922000	3.732122E-10
	0.923000	3.410054E-10
	0.924000	3.087986E-10
	0.925000	2.765918E-10
	0.926000	3.087986E-10
	0.927000	2.765918E-10
	0.928000	2.765918E-10
	0.929000	3.087986E-10
	0.930000	3.087986E-10
	0.931000	2.443850E-10
	0.932000	3.410054E-10
	0.933000	3.410054E-10
	0.934000	3.410054E-10
	0.935000	3.732122E-10
	0.936000	3.087986E-10
	0.937000	3.087986E-10
	0.938000	3.410054E-10
	0.939000	3.087986E-10
	0.940000	3.410054E-10
	0.941000	3.732122E-10
	0.942000	2.765918E-10
	0.943000	3.732122E-10
	0.944000	2.765918E-10
	0.945000	3.410054E-10
	0.946000	3.087986E-10
	0.947000	3.087986E-10
	0.948000	3.087986E-10
	0.949000	3.410054E-10
	0.950000	3.087986E-10
	0.951000	3.087986E-10
	0.952000	3.410054E-10
	0.953000	3.087986E-10
	0.954000	2.765918E-10
	0.955000	2.765918E-10
	0.956000	2.443850E-10
	0.957000	2.765918E-10
	0.958000	2.765918E-10
	0.959000	2.443850E-10
