502,501,502,502,
501,500,501,500,
503,502,503,503,
504,503,505,505,
505,504,506,506,
506,505,506,507,
505,504,505,505,
503,502,503,503,
502,501,502,502,
501,500,501,500,
501,500,501,500,
502,501,503,503,
503,502,504,504,
504,504,505,506,
505,505,506,506,
505,504,506,507,
504,502,503,504,
503,501,502,502,
502,500,501,501,
501,500,501,500,
501,500,501,500,
503,503,503,503,
504,503,505,505,
505,504,505,506,
505,505,507,507,
505,504,506,507,
504,502,504,504,
503,501,502,502,
502,500,501,500,
501,499,500,499,
501,499,501,500,
503,502,503,503,
504,503,505,505,
505,504,506,507,
506,506,507,508,
506,504,506,506,
504,502,504,504,
503,501,502,502,
502,500,502,501,
501,499,501,500,
501,500,502,501,
503,502,504,504,
504,504,505,505,
505,505,506,506,
506,505,506,506,
505,504,505,505,
503,502,503,503,
503,501,502,501,
501,500,501,501,
501,500,502,501,
502,501,503,504,
503,503,504,504,
504,504,505,506,
505,505,506,506,
505,504,506,506,
504,502,503,504,
503,502,503,503,
502,500,502,501,
501,500,501,500,
501,500,501,500,
503,502,503,503,
504,503,505,505,
505,504,506,506,
506,505,507,507,
505,505,506,506,
503,502,503,504,
502,500,502,502,
501,500,501,500,
501,499,500,499,
501,500,501,500,
503,502,503,503,
504,503,504,504,
505,504,506,506,
506,505,507,507,
505,504,505,506,
503,502,503,504,
502,501,502,502,
502,500,501,500,
500,498,501,500,
501,500,501,501,
503,502,504,503,
504,503,505,505,
505,504,506,506,
505,505,506,506,
505,503,505,505,
503,501,503,503,
502,501,502,501,
501,499,501,500,
501,500,501,501,
502,501,503,503,
503,503,504,504,
504,504,506,506,
505,504,506,506,
505,504,505,506,
504,502,503,503,
503,501,502,502,
501,500,501,501,
501,499,501,500,
501,500,501,500,
503,502,503,503,
504,503,504,505,
505,504,505,506,
505,505,506,507,
505,504,506,506,
503,502,503,504,
502,501,502,502,
501,500,501,501,
501,498,499,499,
501,499,501,500,
503,502,503,503,
504,503,505,504,
505,504,505,506,
506,506,507,507,
505,504,506,506,
503,502,503,504,
502,501,502,502,
501,500,501,500,
500,499,501,500,
501,500,501,501,
503,502,503,503,
504,503,504,505,
505,504,506,506,
506,505,506,506,
505,504,505,504,
503,502,503,502,
502,501,502,501,
501,500,501,500,
501,499,501,501,
502,501,503,503,
503,503,504,504,
504,504,505,505,
505,505,506,506,
505,504,505,506,
504,502,503,504,
503,501,503,502,
501,500,501,501,
501,499,501,500,
501,499,500,500,
503,502,503,503,
503,503,504,504,
505,504,505,506,
505,504,506,507,
505,504,506,506,
503,502,503,503,
502,501,502,502,
501,500,501,501,
500,498,499,498,
501,500,501,500,
503,502,503,503,
504,503,504,504,
505,504,506,506,
506,506,507,507,
505,504,505,506,
503,502,504,504,
502,501,502,502,
501,499,501,500,
500,499,500,500,
501,500,502,501,
503,501,504,503,
504,503,504,505,
505,504,506,507,
505,504,506,507,
504,503,505,505,
503,502,503,503,
502,500,502,501,
501,500,501,500,
501,500,501,501,
501,501,503,503,
503,502,504,504,
504,504,506,506,
505,504,506,506,
505,504,506,507,
504,502,503,503,
503,501,502,502,
501,499,501,501,
501,499,501,500,
501,499,501,500,
503,502,503,503,
504,503,504,505,
505,504,505,506,
505,505,507,508,
505,505,506,506,
503,502,504,504,
502,501,502,502,
502,500,501,501,
501,498,500,499,
501,500,501,500,
503,502,503,503,
504,503,505,504,
505,504,506,506,
506,506,507,507,
505,504,506,506,
503,502,503,503,
502,501,502,502,
501,500,501,500,
500,499,501,500,
501,500,502,501,
503,502,504,503,
504,503,505,505,
505,504,506,507,
505,504,506,506,
505,503,505,504,
503,502,503,503,
502,501,502,501,
501,499,501,500,
501,500,501,500,
502,501,503,503,
503,502,504,504,
504,504,506,506,
505,504,506,506,
505,504,505,507,
503,501,503,504,
502,501,502,502,
501,500,501,501,
501,499,501,500,
501,499,501,500,
503,502,503,503,
503,503,504,504,
504,504,505,506,
505,504,506,508,
505,504,506,506,
503,502,503,504,
502,501,502,502,
501,500,501,501,
500,498,499,499,
501,500,501,500,
503,502,503,503,
504,503,504,504,
505,504,506,506,
506,506,507,507,
505,504,505,505,
503,502,503,504,
502,501,502,502,
501,499,501,500,
500,499,501,501,
501,500,502,501,
502,502,504,503,
504,503,505,505,
505,505,506,506,
505,504,506,506,
504,503,504,504,
503,502,503,503,
502,500,502,501,
501,499,501,501,
501,500,501,501,
502,501,503,504,
503,503,504,504,
505,504,505,506,
505,504,505,506,
505,504,506,506,
503,501,503,503,
503,501,502,502,
501,500,502,501,
501,499,501,499,
501,500,501,500,
503,501,503,503,
503,503,505,505,
505,504,506,506,
505,505,507,508,
505,504,506,507,
503,502,504,504,
502,501,502,502,
501,500,501,500,
500,498,500,499,
501,499,501,500,
503,502,503,503,
504,503,504,505,
505,504,506,506,
506,505,507,507,
505,504,505,505,
503,502,503,503,
502,501,502,502,
501,500,500,500,
500,499,501,500,
501,500,502,502,
503,502,504,504,
504,503,504,506,
505,504,506,506,
505,504,505,506,
505,503,504,504,
503,502,503,503,
502,500,501,501,
501,500,501,500,
501,500,501,500,
502,502,504,503,
503,503,504,504,
504,504,506,505,
505,504,506,506,
505,504,506,507,
503,502,504,503,
502,501,502,502,
501,500,501,501,
501,499,501,499,
501,499,501,500,
503,502,503,503,
504,503,504,504,
505,504,506,506,
505,504,507,508,
505,504,506,507,
504,502,503,503,
503,501,502,502,
501,499,501,500,
500,498,500,499,
501,500,501,500,
502,502,503,503,
504,503,505,505,
505,504,506,506,
506,505,506,507,
505,504,505,505,
503,502,503,503,
502,501,502,501,
501,500,501,500,
500,500,501,500,
501,500,502,501,
503,502,503,504,
504,503,505,505,
505,505,506,506,
505,504,506,506,
505,503,504,504,
503,501,503,503,
502,500,501,500,
501,499,500,500,
501,500,501,500,
502,502,504,503,
503,503,505,504,
504,504,505,506,
505,504,506,507,
505,504,505,507,
503,501,503,503,
502,501,502,502,
501,500,501,501,
501,499,500,499,
501,499,500,500,
503,502,503,503,
503,503,505,505,
505,504,506,506,
505,505,507,508,
505,504,506,506,
503,501,503,504,
502,500,502,502,
501,499,501,500,
500,498,500,499,
501,499,501,501,
503,502,503,503,
504,503,505,505,
505,504,506,506,
506,505,506,507,
505,504,506,506,
503,502,503,503,
502,500,502,502,
501,499,501,501,
500,499,501,501,
501,500,502,501,
503,502,504,504,
504,503,505,506,
505,504,506,507,
505,504,505,506,
505,503,504,503,
503,501,502,502,
502,500,501,501,
501,500,501,500,
501,500,501,500,
502,502,504,503,
503,503,505,504,
505,505,506,506,
505,505,506,507,
505,504,506,507,
503,502,503,504,
502,500,502,503,
501,499,501,501,
501,499,500,499,
501,499,501,500,
503,502,503,503,
504,503,505,505,
505,504,506,506,
505,505,507,508,
505,504,506,507,
503,502,503,504,
502,501,502,503,
501,499,501,500,
500,498,500,499,
501,500,501,501,
503,502,503,504,
504,504,505,505,
505,504,506,506,
506,505,506,507,
505,504,505,505,
503,502,503,503,
502,501,502,501,
501,499,501,500,
501,500,501,500,
501,501,502,502,
503,503,504,504,
504,504,506,506,
505,504,506,507,
505,504,505,506,
504,503,504,503,
503,501,502,502,
501,499,501,501,
501,499,501,500,
501,500,501,501,
503,502,504,504,
504,503,505,505,
505,504,506,506,
505,505,505,506,
505,504,506,506,
503,501,503,503,
502,501,502,502,
501,500,502,501,
501,499,500,499,
501,499,501,500,
503,502,504,504,
504,503,505,505,
505,504,506,506,
505,505,507,508,
505,504,506,506,
503,501,503,503,
502,500,502,502,
501,499,501,500,
500,498,500,500,
501,500,502,501,
503,502,504,503,
504,503,505,505,
505,504,506,506,
506,505,506,506,
505,503,505,505,
503,502,503,502,
502,500,502,501,
501,500,501,500,
501,500,501,500,
502,501,502,502,
503,503,504,504,
504,504,506,506,
505,504,506,506,
